ID,Estacion,Actividad,Instruccion actual,Estado,Problema,AE relacionado,Correccion,Implementacion
M3-E3-ENC029,3,Bitácora red: prueba abierta,"Bitácora red: prueba abierta. Producto pedido: Tramo B no se cierra. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M3-AE3,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Tramo B no se cierra. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M3-E2-ENC030,2,Bitácora red: consulta de altura,"Bitácora red: consulta de altura. Producto pedido: Texto de la consulta. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M3-AE3,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Texto de la consulta. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M3-E2-ENC031,2,Bitácora red: cierre de jornada en obra,"Bitácora red: cierre de jornada en obra. Producto pedido: Qué queda para el otro turno. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M3-AE2,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Qué queda para el otro turno. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M3-E3-ENC032,3,Transferencia: red de la sala 3° del M1,"Transferencia: red de la sala 3° del M1. Producto pedido: Mismas etiquetas, nueva red. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M3-AE2,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Mismas etiquetas, nueva red. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M3-E3-ENC033,3,Transferencia: cubicación que usa el plano del M1,"Transferencia: cubicación que usa el plano del M1. Producto pedido: Cantidades rastreables a tramos M1. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M3-AE3,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Cantidades rastreables a tramos M1. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M3-E3-ENC034,3,Transferencia: interferencia sobre el drenaje del M1,"Transferencia: interferencia sobre el drenaje del M1. Producto pedido: El destino del drenaje sigue abierto. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M3-AE1,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. El destino del drenaje sigue abierto. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M3-E3-ENC035,3,"Contexto: Punta Arenas, cobre frío","Contexto: Punta Arenas, cobre frío. Producto pedido: Cambia la lectura de la unión, no el trazado. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M3-AE2,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Cambia la lectura de la unión, no el trazado. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M3-E3-ENC036,3,Contexto: obra de noche,"Contexto: obra de noche. Producto pedido: Qué dato se pierde sin luz. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M3-AE2,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Qué dato se pierde sin luz. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M3-E2-ENC037,2,Contexto: capataz pide medidas ya (copia A3),"Contexto: capataz pide medidas ya (copia A3). Producto pedido: No medir sobre copia reducida. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M3-AE3,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. No medir sobre copia reducida. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M3-E2-ENC038,2,Contexto: electricista cierra bandeja mañana,"Contexto: electricista cierra bandeja mañana. Producto pedido: Consulta hoy, no desvío propio. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M3-AE1,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Consulta hoy, no desvío propio. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M3-E3-CAS01,3,Cruce en planta,¿Qué decisión tomarías?,Completa,"La interfaz pedía elegir y justificar, pero no exigía de forma visible citar la evidencia ni declarar cómo verificar la decisión.",M3-AE1,"Analiza el caso, selecciona la decisión profesional y justifícala con evidencia. Lee la presión del contexto; separa los datos comprobables de las suposiciones y localiza el antecedente que falta. Una alternativa y una justificación de al menos 20 caracteres que cite un dato, documento o criterio. Terminas cuando la alternativa es coherente con la evidencia y la justificación explica qué harías, por qué y qué verificarías.",REALIZADA
M3-E3-CAS02,3,Unidades mezcladas,¿Qué decisión tomarías?,Completa,"La interfaz pedía elegir y justificar, pero no exigía de forma visible citar la evidencia ni declarar cómo verificar la decisión.",M3-AE2,"Analiza el caso, selecciona la decisión profesional y justifícala con evidencia. Lee la presión del contexto; separa los datos comprobables de las suposiciones y localiza el antecedente que falta. Una alternativa y una justificación de al menos 20 caracteres que cite un dato, documento o criterio. Terminas cuando la alternativa es coherente con la evidencia y la justificación explica qué harías, por qué y qué verificarías.",REALIZADA
M3-E3-CAS03,3,Accesorio duplicado,¿Qué decisión tomarías?,Completa,"La interfaz pedía elegir y justificar, pero no exigía de forma visible citar la evidencia ni declarar cómo verificar la decisión.",M3-AE3,"Analiza el caso, selecciona la decisión profesional y justifícala con evidencia. Lee la presión del contexto; separa los datos comprobables de las suposiciones y localiza el antecedente que falta. Una alternativa y una justificación de al menos 20 caracteres que cite un dato, documento o criterio. Terminas cuando la alternativa es coherente con la evidencia y la justificación explica qué harías, por qué y qué verificarías.",REALIZADA
M3-E3-CAS04,3,Revisión divergente,¿Qué decisión tomarías?,Completa,"La interfaz pedía elegir y justificar, pero no exigía de forma visible citar la evidencia ni declarar cómo verificar la decisión.",M3-AE1,"Analiza el caso, selecciona la decisión profesional y justifícala con evidencia. Lee la presión del contexto; separa los datos comprobables de las suposiciones y localiza el antecedente que falta. Una alternativa y una justificación de al menos 20 caracteres que cite un dato, documento o criterio. Terminas cuando la alternativa es coherente con la evidencia y la justificación explica qué harías, por qué y qué verificarías.",REALIZADA
M3-E3-CAS05,3,Reserva sin instrucción,¿Qué decisión tomarías?,Completa,"La interfaz pedía elegir y justificar, pero no exigía de forma visible citar la evidencia ni declarar cómo verificar la decisión.",M3-AE2,"Analiza el caso, selecciona la decisión profesional y justifícala con evidencia. Lee la presión del contexto; separa los datos comprobables de las suposiciones y localiza el antecedente que falta. Una alternativa y una justificación de al menos 20 caracteres que cite un dato, documento o criterio. Terminas cuando la alternativa es coherente con la evidencia y la justificación explica qué harías, por qué y qué verificarías.",REALIZADA
