curso,modulo,id_modulo,tipo,numero,criterio,fuente_curricular,afirmacion_respaldada,alcance,fuente_normativa,trazable
"Gastronomía, mención Cocina","Preparación, diseño y montaje de buffet",46,questions,7,"1.1 Clasifica distintos tipos de decoraciones que se utilizan en presentaciones de platos, considerando las normas internacionales.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"1.1 Clasifica distintos tipos de decoraciones que se utilizan en presentaciones de platos, considerando las normas internacionales.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Cocina","Preparación, diseño y montaje de buffet",46,questions,8,"2.2 Monta platos; utilizando tonos tierras y colores brillantes, combinando diversas texturas, diferentes sabores, diferentes métodos de cocción, considerando las normas de higiene, el trabajo en equipo, el manejo de desechos y haciendo uso eficiente de los insumos.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"2.2 Monta platos; utilizando tonos tierras y colores brillantes, combinando diversas texturas, diferentes sabores, diferentes métodos de cocción, considerando las normas de higiene, el trabajo en equipo, el manejo de desechos y haciendo uso eficiente de los insumos.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Cocina","Preparación, diseño y montaje de buffet",46,questions,9,"3.3 Monta secuencialmente las preparaciones en un buffet, de acuerdo a las características de él, armando bandejas de presentación, cumpliendo con los plazos establecidos, logrando un trabajo en equipo, cumpliendo con los estándares de calidad.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"3.3 Monta secuencialmente las preparaciones en un buffet, de acuerdo a las características de él, armando bandejas de presentación, cumpliendo con los plazos establecidos, logrando un trabajo en equipo, cumpliendo con los estándares de calidad.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Cocina","Preparación, diseño y montaje de buffet",46,questions,10,"1.2 Construye secuencias para la decoración y presentación de los productos gastronómicos, considerando los tiempos y tipos de servicios en los cuales se aplicarán.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"1.2 Construye secuencias para la decoración y presentación de los productos gastronómicos, considerando los tiempos y tipos de servicios en los cuales se aplicarán.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Cocina","Preparación, diseño y montaje de buffet",46,questions,11,"2.2 Monta platos; utilizando tonos tierras y colores brillantes, combinando diversas texturas, diferentes sabores, diferentes métodos de cocción, considerando las normas de higiene, el trabajo en equipo, el manejo de desechos y haciendo uso eficiente de los insumos.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"2.2 Monta platos; utilizando tonos tierras y colores brillantes, combinando diversas texturas, diferentes sabores, diferentes métodos de cocción, considerando las normas de higiene, el trabajo en equipo, el manejo de desechos y haciendo uso eficiente de los insumos.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Cocina","Preparación, diseño y montaje de buffet",46,questions,12,"3.3 Monta secuencialmente las preparaciones en un buffet, de acuerdo a las características de él, armando bandejas de presentación, cumpliendo con los plazos establecidos, logrando un trabajo en equipo, cumpliendo con los estándares de calidad.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"3.3 Monta secuencialmente las preparaciones en un buffet, de acuerdo a las características de él, armando bandejas de presentación, cumpliendo con los plazos establecidos, logrando un trabajo en equipo, cumpliendo con los estándares de calidad.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Cocina","Preparación, diseño y montaje de buffet",46,questions,13,"1.1 Clasifica distintos tipos de decoraciones que se utilizan en presentaciones de platos, considerando las normas internacionales.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"1.1 Clasifica distintos tipos de decoraciones que se utilizan en presentaciones de platos, considerando las normas internacionales.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Cocina","Preparación, diseño y montaje de buffet",46,questions,14,"2.2 Monta platos; utilizando tonos tierras y colores brillantes, combinando diversas texturas, diferentes sabores, diferentes métodos de cocción, considerando las normas de higiene, el trabajo en equipo, el manejo de desechos y haciendo uso eficiente de los insumos.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"2.2 Monta platos; utilizando tonos tierras y colores brillantes, combinando diversas texturas, diferentes sabores, diferentes métodos de cocción, considerando las normas de higiene, el trabajo en equipo, el manejo de desechos y haciendo uso eficiente de los insumos.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Cocina","Preparación, diseño y montaje de buffet",46,questions,15,"3.3 Monta secuencialmente las preparaciones en un buffet, de acuerdo a las características de él, armando bandejas de presentación, cumpliendo con los plazos establecidos, logrando un trabajo en equipo, cumpliendo con los estándares de calidad.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"3.3 Monta secuencialmente las preparaciones en un buffet, de acuerdo a las características de él, armando bandejas de presentación, cumpliendo con los plazos establecidos, logrando un trabajo en equipo, cumpliendo con los estándares de calidad.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Cocina","Preparación, diseño y montaje de buffet",46,questions,16,"1.2 Construye secuencias para la decoración y presentación de los productos gastronómicos, considerando los tiempos y tipos de servicios en los cuales se aplicarán.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"1.2 Construye secuencias para la decoración y presentación de los productos gastronómicos, considerando los tiempos y tipos de servicios en los cuales se aplicarán.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Cocina","Preparación, diseño y montaje de buffet",46,questions,17,"2.2 Monta platos; utilizando tonos tierras y colores brillantes, combinando diversas texturas, diferentes sabores, diferentes métodos de cocción, considerando las normas de higiene, el trabajo en equipo, el manejo de desechos y haciendo uso eficiente de los insumos.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"2.2 Monta platos; utilizando tonos tierras y colores brillantes, combinando diversas texturas, diferentes sabores, diferentes métodos de cocción, considerando las normas de higiene, el trabajo en equipo, el manejo de desechos y haciendo uso eficiente de los insumos.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Cocina","Preparación, diseño y montaje de buffet",46,questions,18,"3.3 Monta secuencialmente las preparaciones en un buffet, de acuerdo a las características de él, armando bandejas de presentación, cumpliendo con los plazos establecidos, logrando un trabajo en equipo, cumpliendo con los estándares de calidad.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"3.3 Monta secuencialmente las preparaciones en un buffet, de acuerdo a las características de él, armando bandejas de presentación, cumpliendo con los plazos establecidos, logrando un trabajo en equipo, cumpliendo con los estándares de calidad.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Cocina","Preparación, diseño y montaje de buffet",46,questions,19,"1.1 Clasifica distintos tipos de decoraciones que se utilizan en presentaciones de platos, considerando las normas internacionales.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"1.1 Clasifica distintos tipos de decoraciones que se utilizan en presentaciones de platos, considerando las normas internacionales.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Cocina","Preparación, diseño y montaje de buffet",46,questions,20,"2.2 Monta platos; utilizando tonos tierras y colores brillantes, combinando diversas texturas, diferentes sabores, diferentes métodos de cocción, considerando las normas de higiene, el trabajo en equipo, el manejo de desechos y haciendo uso eficiente de los insumos.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"2.2 Monta platos; utilizando tonos tierras y colores brillantes, combinando diversas texturas, diferentes sabores, diferentes métodos de cocción, considerando las normas de higiene, el trabajo en equipo, el manejo de desechos y haciendo uso eficiente de los insumos.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Cocina","Preparación, diseño y montaje de buffet",46,questions,21,"3.3 Monta secuencialmente las preparaciones en un buffet, de acuerdo a las características de él, armando bandejas de presentación, cumpliendo con los plazos establecidos, logrando un trabajo en equipo, cumpliendo con los estándares de calidad.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"3.3 Monta secuencialmente las preparaciones en un buffet, de acuerdo a las características de él, armando bandejas de presentación, cumpliendo con los plazos establecidos, logrando un trabajo en equipo, cumpliendo con los estándares de calidad.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Cocina","Preparación, diseño y montaje de buffet",46,questions,22,"1.2 Construye secuencias para la decoración y presentación de los productos gastronómicos, considerando los tiempos y tipos de servicios en los cuales se aplicarán.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"1.2 Construye secuencias para la decoración y presentación de los productos gastronómicos, considerando los tiempos y tipos de servicios en los cuales se aplicarán.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
